MethodName	Recall	PrecisionOfApprox	RelPosError	NumCloser	ClassAccuracy	QueryTime	DistComp	ImprEfficiency	ImprDistComp	Mem	MethodParams	NumData
"projection (perm) incr. sorting"	0.999	0.999691	1.00033	0	0	369.622	41024	0.324258	24.3516	1074	"projType=perm,projDim=1024,knnAmp=4000"	999000
"projection (randrefpt) incr. sorting"	0.2715	0.304486	4.47776	2.665	0	21.6107	116	5.54567	8612.07	1135	"projType=randrefpt,projDim=16,knnAmp=10"	999000
"projection (randrefpt) incr. sorting"	0.4505	0.519467	2.22927	0.86	0	21.7822	416	5.50199	2401.44	1074	"projType=randrefpt,projDim=16,knnAmp=40"	999000
"projection (randrefpt) incr. sorting"	0.509	0.583943	1.91329	0.705	0	21.8995	616	5.47255	1621.75	1074	"projType=randrefpt,projDim=16,knnAmp=60"	999000
"projection (randrefpt) incr. sorting"	0.586	0.658045	1.64574	0.52	0	22.1473	1016	5.41128	983.268	1074	"projType=randrefpt,projDim=16,knnAmp=100"	999000
"projection (randrefpt) incr. sorting"	0.8	0.848275	1.20852	0.165	0	24.0115	4016	4.99109	248.755	1074	"projType=randrefpt,projDim=16,knnAmp=400"	999000
"projection (randrefpt) incr. sorting"	0.8475	0.88801	1.14627	0.12	0	25.1774	6016	4.75998	166.057	1074	"projType=randrefpt,projDim=16,knnAmp=600"	999000
"projection (randrefpt) incr. sorting"	0.901	0.930865	1.08658	0.07	0	27.6057	10016	4.3413	99.7404	1074	"projType=randrefpt,projDim=16,knnAmp=1000"	999000
"projection (randrefpt) incr. sorting"	0.985	0.990659	1.01067	0.01	0	45.2312	40016	2.64967	24.965	1074	"projType=randrefpt,projDim=16,knnAmp=4000"	999000
"projection (randrefpt) incr. sorting"	0.4055	0.464588	2.49355	0.93	0	37.5648	164	3.19045	6091.46	1318	"projType=randrefpt,projDim=64,knnAmp=10"	999000
"projection (randrefpt) incr. sorting"	0.596	0.670275	1.59178	0.415	0	37.7203	464	3.17731	2153.02	1074	"projType=randrefpt,projDim=64,knnAmp=40"	999000
"projection (randrefpt) incr. sorting"	0.653	0.721002	1.45907	0.36	0	37.8558	664	3.16593	1504.52	1074	"projType=randrefpt,projDim=64,knnAmp=60"	999000
"projection (randrefpt) incr. sorting"	0.7145	0.774883	1.33983	0.28	0	38.0999	1064	3.14564	938.91	1074	"projType=randrefpt,projDim=64,knnAmp=100"	999000
"projection (randrefpt) incr. sorting"	0.8655	0.902438	1.12306	0.09	0	39.9232	4064	3.00197	245.817	1074	"projType=randrefpt,projDim=64,knnAmp=400"	999000
"projection (randrefpt) incr. sorting"	0.9015	0.9333	1.08098	0.05	0	41.1215	6064	2.91449	164.743	1074	"projType=randrefpt,projDim=64,knnAmp=600"	999000
"projection (randrefpt) incr. sorting"	0.931	0.95557	1.05267	0.025	0	43.4355	10064	2.75923	99.2647	1074	"projType=randrefpt,projDim=64,knnAmp=1000"	999000
"projection (randrefpt) incr. sorting"	0.9885	0.993996	1.00654	0	0	60.9973	40064	1.96484	24.9351	1074	"projType=randrefpt,projDim=64,knnAmp=4000"	999000
"projection (randrefpt) incr. sorting"	0.4375	0.499422	2.28579	0.71	0	59.0504	228	2.02963	4381.58	1562	"projType=randrefpt,projDim=128,knnAmp=10"	999000
"projection (randrefpt) incr. sorting"	0.6385	0.703316	1.50554	0.375	0	59.1915	528	2.0248	1892.05	1074	"projType=randrefpt,projDim=128,knnAmp=40"	999000
"projection (randrefpt) incr. sorting"	0.699	0.757745	1.37679	0.3	0	59.2225	728	2.02374	1372.25	1074	"projType=randrefpt,projDim=128,knnAmp=60"	999000
"projection (randrefpt) incr. sorting"	0.7605	0.817026	1.26201	0.2	0	59.6465	1128	2.00935	885.638	1074	"projType=randrefpt,projDim=128,knnAmp=100"	999000
"projection (randrefpt) incr. sorting"	0.89	0.925026	1.09294	0.055	0	61.456	4128	1.95018	242.006	1074	"projType=randrefpt,projDim=128,knnAmp=400"	999000
"projection (randrefpt) incr. sorting"	0.923	0.950725	1.05882	0.03	0	62.6448	6128	1.91317	163.022	1074	"projType=randrefpt,projDim=128,knnAmp=600"	999000
"projection (randrefpt) incr. sorting"	0.9555	0.969961	1.03494	0.015	0	64.769	10128	1.85043	98.6374	1074	"projType=randrefpt,projDim=128,knnAmp=1000"	999000
